ID,ArticleURL,ImageURL,TimeStamp,TempDist,KeywordInHeadline,RichContentCaption,FloodSense,ArtClass,ArtSubclass,ArtClassPred,ImgClass,ImgClassPred,BischkeFloodRelated
flood0815,https://www.phnompenhpost.com/national/billionaire-brings-gift-reading,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111024/111024_04.jpg,2011-10-24T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0816,https://www.phnompenhpost.com/national/mosquito-net-campaign-launched,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111026/111026_03.jpg,2011-10-26T00:00:00Z,2,False,True,Water,TA,TA,TX,IX,<NA>,False
flood0817,https://www.phnompenhpost.com/national/temporary-school%E2%80%99s-session,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111028/111028_06.jpg,2011-10-28T00:00:00Z,1,False,True,Water,TA,TA,TX,IX,<NA>,False
flood0818,https://www.phnompenhpost.com/national/siem-reap-families-relocate-river,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111028/111028_04.jpg,2011-10-28T00:00:00Z,1,False,True,Water,TP,TP,TX,IP,<NA>,False
flood0819,https://www.phnompenhpost.com/national/flood-hit-families-warn-kids-face-death,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111031/111031_05.jpg,2011-10-31T00:00:00Z,N,True,True,Water,TA,TA,TA,IP,IP,False
flood0820,https://www.phnompenhpost.com/national/continuing-partnership,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111104/111104_19.jpg,2011-11-04T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0821,https://www.phnompenhpost.com/national/homes-former-lakeside-flooded,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111107/111107_06.jpg,2011-11-07T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0822,https://www.phnompenhpost.com/national/wraps-taken-twin-dragons,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111108/111108_06.jpg,2011-11-08T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0823,https://www.phnompenhpost.com/national/message-hits-home-net-sex-humour,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111108/111108_02.jpg,2011-11-08T00:00:00Z,1,False,True,Water,TA,TA,TA,IP,IP,False
flood0824,https://www.phnompenhpost.com/national/water-festival-unusually-quiet,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111110/111110_05.jpg,2011-11-10T00:00:00Z,1,False,True,Water,TX,TX_water_festival,TX,IP,<NA>,False
flood0825,https://www.phnompenhpost.com/national/showdown-looms-prey-lang,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111110/111110_02b.jpg,2011-11-10T00:00:00Z,1,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0826,https://www.phnompenhpost.com/national/floods-abate-villagers-still-isolated,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111121/111121_04.jpg,2011-11-21T00:00:00Z,N,True,True,Water,TA,TA,TF,IF,IF,True
flood0827,https://www.phnompenhpost.com/national/malaria-war-can-be-won,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111122/111122_16.jpg,2011-11-22T00:00:00Z,N,False,True,Water,TA,TA,TA,IX,IX,False
flood0828,https://www.phnompenhpost.com/national/us-senate-pushes-xayaburi-funds-freeze,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111201/111201_03.jpg,2011-12-01T00:00:00Z,2,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0829,https://www.phnompenhpost.com/national/historic-us-aid-project,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111201/111201_02.jpg,2011-12-01T00:00:00Z,1,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0830,https://www.phnompenhpost.com/national/climate-vulnerability-focus,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111202/111202_03.jpg,2011-12-02T00:00:00Z,1,False,True,Water,TG,TG,TG,IX,<NA>,False
flood0831,https://www.phnompenhpost.com/national/opinion-better-future-workers,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111205/111205_18.jpg,2011-12-05T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0832,https://www.phnompenhpost.com/national/trafficking-fears-fuel-plea-aid,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111205/111205_03.jpg,2011-12-05T00:00:00Z,1,False,True,Water,TX,TX_drugs,TX,IX,<NA>,False
flood0833,https://www.phnompenhpost.com/national/hun-sen-calls-flood-death-probes,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111206/111206_06.jpg,2011-12-06T00:00:00Z,1,True,True,Water,TL,TL,TX,IX,<NA>,False
flood0834,https://www.phnompenhpost.com/national/preah-vihear-exit-talks-agenda,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111219/111219_03.jpg,2011-12-19T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0835,https://www.phnompenhpost.com/national/climate-onus-gov%E2%80%99t-poll,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111223/111223_04.jpg,2011-12-23T00:00:00Z,1,False,True,Water,TG,TG,TG,IP,<NA>,False
flood0836,https://www.phnompenhpost.com/national/mine-accident-claims-eight-lives,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111226/111226_05.jpg,2011-12-26T00:00:00Z,1,False,True,Water,TX,TX_mining,TX,IX,<NA>,False
flood0837,https://www.phnompenhpost.com/national/no-rush-ngo-law,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2011/111229/111229_03.jpg,2011-12-29T00:00:00Z,2,False,True,Water,TX,TX,TX,IF,<NA>,False
flood0838,https://www.phnompenhpost.com/national/kingdom-looks-year-dire-and-costly-natural-disasters,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2010/100105/100105_04.jpg,2010-01-05T00:00:00Z,2,False,True,Water,TL,TL,TA,IX,<NA>,False
flood0839,https://www.phnompenhpost.com/national/drains-displace-pp-families,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2010/100112/100112_04a.jpg,2010-01-12T00:00:00Z,1,False,True,Water,TX,TX_eviction,TX,IX,<NA>,False
flood0840,https://www.phnompenhpost.com/national/officials-urge-disaster-readiness,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2010/100113/100113_5.jpg,2010-01-13T00:00:00Z,3,False,True,Water,TP,TP,TA,IF,<NA>,True
flood0841,https://www.phnompenhpost.com/national/noam-chomsky-maintains-rage,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2010/101005/chomsky_web.jpg,2010-10-05T00:00:00Z,2,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0842,https://www.phnompenhpost.com/national/tires-burn-lake,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2010/100930/lake_slideshow_frontpage.jpg,2010-09-30T00:00:00Z,N,False,False,Water,TX,TX,TX,IX,<NA>,False
flood0843,https://www.phnompenhpost.com/national/floods-continue-cause-chaos,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2010/101012/cflood.jpg,2010-10-12T00:00:00Z,N,True,False,Water,TF,TF,TA,IF,IF,True
flood0844,https://www.phnompenhpost.com/national/houses-destroyed-mud-bath,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2010/101108/5_story_1.jpg,2010-11-08T00:00:00Z,N,False,True,Water,TX,TX_drainage,TX,IF,<NA>,False
flood0845,https://www.phnompenhpost.com/national/hanoi-road-residents-ask-city-hall-compensation,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090326/090326_04.jpg,2009-03-26T00:00:00Z,N,False,True,Water,TX,TX_eviction,TX,IP,<NA>,False
flood0846,https://www.phnompenhpost.com/national/govt-launches-fresh-action-against-cd-dvd-pirates,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090324/090324_02.jpg,2009-03-24T00:00:00Z,1,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0847,https://www.phnompenhpost.com/national/land-protest-draws-students,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090410/090410_03.jpg,2009-04-10T00:00:00Z,1,False,True,Water,TX,TX_eviction,TX,IP,<NA>,False
flood0848,https://www.phnompenhpost.com/national/community-shadow-kr-dam,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090403/090403_04.jpg,2009-04-03T00:00:00Z,N,False,True,Water,TX,TX_dam,TX,IP,<NA>,False
flood0849,https://www.phnompenhpost.com/national/boeung-kak-beach,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090116/090116_01.jpg,2009-01-16T00:00:00Z,1,False,True,Water,TX,TX,TX,IF,<NA>,False
flood0850,https://www.phnompenhpost.com/national/new-book-increase-knowledge-tonle-sap-rivers-importance,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090114/090114_04_2.jpg,2009-01-14T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0851,https://www.phnompenhpost.com/national/protected-forest-gets-rcaf-site,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090420/090420_02.jpg,2009-04-20T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0852,https://www.phnompenhpost.com/national/cambodia-faces-alien-threat,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090420/090420_04.jpg,2009-04-20T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0853,https://www.phnompenhpost.com/national/illegal-game-hunters-skirting-border-between-law-and-nature,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090609/090609_04.jpg,2009-06-09T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0854,https://www.phnompenhpost.com/national/lake-residents-detail-abuses,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090529/090529_04.jpg,2009-05-29T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0855,https://www.phnompenhpost.com/national/lightning-strikes-cause-50-deaths-so-far-year-ncdm,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090505/090505_04a.jpg,2009-05-05T00:00:00Z,N,False,True,Water,TX,TX,TA,IP,<NA>,False
flood0856,https://www.phnompenhpost.com/national/sex-workers-face-more-risks-global-downturn,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090513/090513_03.jpg,2009-05-13T00:00:00Z,N,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0857,https://www.phnompenhpost.com/national/residents-vow-fight-eviction,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090508/090508_03.jpg,2009-05-08T00:00:00Z,N,False,True,Water,TX,TX_eviction,TX,IP,<NA>,False
flood0858,https://www.phnompenhpost.com/national/residents-brace-evictions,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090506/090506_01.jpg,2009-05-06T00:00:00Z,N,False,True,Water,TX,TX_eviction,TX,IP,<NA>,False
flood0859,https://www.phnompenhpost.com/national/cops-confiscate-illegal-police-and-rcaf-licence-plates,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090506/090506_03.jpg,2009-05-06T00:00:00Z,N,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0860,https://www.phnompenhpost.com/national/early-rains,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090428/090428_06.jpg,2009-04-28T00:00:00Z,1,False,True,Water,TF,TF,TF,IF,IF,True
flood0861,https://www.phnompenhpost.com/national/cooperation-protected-forest,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090424/090424_05.jpg,2009-04-24T00:00:00Z,N,False,True,Water,TX,TX_wildlife,TX,IP,<NA>,False
flood0862,https://www.phnompenhpost.com/national/looming-evictions-families-haunted-uncertain-future,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090423/090423_04.jpg,2009-04-23T00:00:00Z,N,False,True,Water,TX,TX_eviction,TX,IP,<NA>,False
flood0863,https://www.phnompenhpost.com/national/conservationists-voice-concern-eastern-plains,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090313/090313_05.jpg,2009-03-13T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0864,https://www.phnompenhpost.com/national/cpp-must-cooperate-power-sharing-sar-kheng,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090309/090309_03.jpg,2009-03-09T00:00:00Z,1,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0865,https://www.phnompenhpost.com/national/bankruptcy-looms-over-cambodian-side-tribunal,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090220/090220_02.jpg,2009-02-20T00:00:00Z,N,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0866,https://www.phnompenhpost.com/national/tango-team-dancing-drainage,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090223/090223_01.jpg,2009-02-23T00:00:00Z,N,False,False,Water,TX,TX,TX,IP,<NA>,False
flood0867,https://www.phnompenhpost.com/national/koh-kong-dam-impact-wildlife,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090210/090210_05.jpg,2009-02-10T00:00:00Z,1,False,False,Water,TX,TX_wildlife,TX,IP,<NA>,False
flood0868,https://www.phnompenhpost.com/national/eclipse-mixed-blessing,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090723/090723_02.jpg,2009-07-23T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0869,https://www.phnompenhpost.com/national/some-flee-riverbank-erosion,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090821/090821_05.jpg,2009-08-21T00:00:00Z,1,False,True,Water,TA,TA,TX,IF,<NA>,True
flood0870,https://www.phnompenhpost.com/national/flooding-hits-homes-raises-fears-dengue,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090908/090908_03.jpg,2009-09-08T00:00:00Z,1,True,True,Water,TA,TA,TF,IF,IF,True
flood0871,https://www.phnompenhpost.com/national/storms-hinder-search-efforts,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090910/090910_02.jpg,2009-09-10T00:00:00Z,1,False,True,Water,TF,TF,TX,IP,<NA>,False
flood0872,https://www.phnompenhpost.com/national/kingdom-loses-three-typhoon,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090911/090911_05.jpg,2009-09-11T00:00:00Z,2,False,True,Water,TA,TA,TA,IF,IF,False
flood0873,https://www.phnompenhpost.com/national/rough-weather-continue,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090911/090911_03.jpg,2009-09-11T00:00:00Z,1,False,True,Water,TF,TF,TF,IF,IX,True
flood0874,https://www.phnompenhpost.com/national/storms-fuel-widespread-floods,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090914/090914_02.jpg,2009-09-14T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0875,https://www.phnompenhpost.com/national/flooding-threatens-lowlands,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090922/090922_05.jpg,2009-09-22T00:00:00Z,1,True,True,Water,TT,TT,TF,IF,<NA>,True
flood0876,https://www.phnompenhpost.com/national/banteay-meanchey-highway-get-facelift,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090922/090922_04c.jpg,2009-09-22T00:00:00Z,3,False,True,Water,TX,TX,TX,ID,<NA>,False
flood0877,https://www.phnompenhpost.com/national/villagers-gather-express-dam-concerns,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/090924/090924_02.jpg,2009-09-24T00:00:00Z,N,False,True,Water,TX,TX_dam,TX,IP,<NA>,False
flood0878,https://www.phnompenhpost.com/national/full-measure-ketsana%E2%80%99s-wrath,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091001/091001_02a.jpg,2009-10-01T00:00:00Z,1,False,True,Water,TX,TX,TA,IP,<NA>,False
flood0879,https://www.phnompenhpost.com/national/ketsana-death-toll-rises-14,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091002/091002_01f.jpg,2009-10-02T00:00:00Z,1,False,True,Water,TF,TF,TA,ID,IF,False
flood0880,https://www.phnompenhpost.com/national/water-drops-challenges-remain,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091007/091007_03.jpg,2009-10-07T00:00:00Z,N,False,True,Water,TF,TF,TA,IF,IF,True
flood0881,https://www.phnompenhpost.com/national/post-ketsana-cleanup-progresses,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091008/091008_04.jpg,2009-10-08T00:00:00Z,N,False,True,Water,TA,TA,TA,ID,IF,True
flood0882,https://www.phnompenhpost.com/national/ketsana%E2%80%99s-costs-pile-k-thom,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091009/091009_04.jpg,2009-10-09T00:00:00Z,N,False,True,Water,TA,TA,TA,IP,IF,False
flood0883,https://www.phnompenhpost.com/national/insurgents-celebrate-legacy,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091012/091012_04.jpg,2009-10-12T00:00:00Z,1,False,True,Water,TX,TX_violence,TX,IP,<NA>,False
flood0884,https://www.phnompenhpost.com/national/ketsana-keeps-schools-shut,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091015/091015_04.jpg,2009-10-15T00:00:00Z,1,False,True,Water,TF,TF,TA,IF,IF,True
flood0885,https://www.phnompenhpost.com/national/pm-urges-action-climate,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091020/091020_02.jpg,2009-10-20T00:00:00Z,1,False,True,Water,TG,TG,TG,IP,<NA>,False
flood0886,https://www.phnompenhpost.com/national/warming-threatens-agriculture,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091021/091021_03.jpg,2009-10-21T00:00:00Z,N,False,True,Water,TX,TX_agriculture,TX,IF,<NA>,False
flood0887,https://www.phnompenhpost.com/national/villagers-call-dredging-halt,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091021/091021_02.jpg,2009-10-21T00:00:00Z,2,False,True,Water,TX,TX_dredging,TX,IP,<NA>,False
flood0888,https://www.phnompenhpost.com/national/govt-take-back-kr-canals,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091022/091022_07.jpg,2009-10-22T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0889,https://www.phnompenhpost.com/national/disaster-authority-revises-toll-ketsana-warns-food-shortages,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091026/091026_03.jpg,2009-10-26T00:00:00Z,1,False,True,Water,TA,TA,TA,IF,IF,True
flood0890,https://www.phnompenhpost.com/national/disaster-strikes-schools-flooding-disrupts-curricula,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091027/091027_06.jpg,2009-10-27T00:00:00Z,1,True,True,Water,TA,TA,TA,IF,IF,True
flood0891,https://www.phnompenhpost.com/national/racers-be-careful-hun-sen,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091029/091029_04.jpg,2009-10-29T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0892,https://www.phnompenhpost.com/national/two-killed-severe-weather,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091104/091104_04.jpg,2009-11-04T00:00:00Z,1,False,True,Water,TX,TX_weather,TX,IP,<NA>,False
flood0893,https://www.phnompenhpost.com/national/world-leaders-discuss-food-security,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091117/091117_03.jpg,2009-11-17T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0894,https://www.phnompenhpost.com/national/no-%E2%80%98one-size%E2%80%99-climate-solution,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091126/091126_05.jpg,2009-11-26T00:00:00Z,2,False,True,Water,TX,TX,TX,IF,<NA>,True
flood0895,https://www.phnompenhpost.com/national/kraya-eviction-pushed-back,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091126/091126_01.jpg,2009-11-26T00:00:00Z,1,False,True,Water,TX,TX_eviction,TX,ID,<NA>,False
flood0896,https://www.phnompenhpost.com/national/villagers-decry-govt-order-destroy-reservoirs-farms,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091203/091203_05.jpg,2009-12-03T00:00:00Z,2,False,True,Water,TX,TX_lake_development,TA,ID,<NA>,False
flood0897,https://www.phnompenhpost.com/national/cambodia-expected-seek-funding-climate-summit,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091209/091209_05.jpg,2009-12-09T00:00:00Z,2,False,True,Water,TG,TG,TX,IF,<NA>,False
flood0898,https://www.phnompenhpost.com/national/fear-forces-out-more-kraya-families,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091210/091210_01.jpg,2009-12-10T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0899,https://www.phnompenhpost.com/national/crucial-moment-choice,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091218/091218_06.jpg,2009-12-18T00:00:00Z,2,False,True,Water,TX,TX,TX,IF,<NA>,False
flood0900,https://www.phnompenhpost.com/national/dams-mines-fouling-water-say-villagers-stung-treng,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/2009/091230/091230_02.jpg,2009-12-30T00:00:00Z,1,False,True,Water,TX,TX_mining,TX,IP,<NA>,True
flood0901,https://www.phnompenhpost.com/national/gloomy-year-ahead-predicts-royal-astrologer,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/Issue17-08/2-Year-of-Rat.jpg,2008-04-17T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0902,https://www.phnompenhpost.com/national/careless-drivers-blamed-high-holiday-road-toll,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/Issue17-08/3-road-a-Use.jpg,2008-04-17T00:00:00Z,1,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0903,https://www.phnompenhpost.com/national/ban-rice-exports-no-cure-all,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/Issue17-07/z5-rice-use.jpg,2008-04-04T00:00:00Z,1,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0904,https://www.phnompenhpost.com/national/otter-gets-new-digs-phnom-tamao-zoo,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/Issue17-13/20-Otter-IMG_9133.jpg,2008-06-26T00:00:00Z,N,False,True,Water,TX,TX_wildlife,TX,IP,<NA>,False
flood0905,https://www.phnompenhpost.com/national/rare-otters-find-refuge-tonle-sap,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/Issue17-02/15.jpg,2008-01-25T00:00:00Z,N,False,False,Water,TX,TX_wildlife,TX,IP,<NA>,False
flood0906,https://www.phnompenhpost.com/national/falling-prices-not-bird-flu-hurt-chicken-sector-farmers,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081202/081202_05.jpg,2008-12-02T00:00:00Z,N,False,True,Other,TX,TX_agriculture,TX,IP,<NA>,False
flood0907,https://www.phnompenhpost.com/national/begging-change-svay-rieng,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081203/081203_04.jpg,2008-12-03T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0908,https://www.phnompenhpost.com/national/donors-come-rebuke,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081204/081204_01.jpg,2008-12-04T00:00:00Z,1,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0909,https://www.phnompenhpost.com/national/traffic-accidents-down-fatalities-reports-say,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081205/081205_03.jpg,2008-12-05T00:00:00Z,N,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0910,https://www.phnompenhpost.com/national/poverty-rooftops-ppenh,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081208/081208_04.jpg,2008-12-08T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0911,https://www.phnompenhpost.com/national/lake-development-claims-second-home-residents,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081208/081208_03.jpg,2008-12-08T00:00:00Z,N,False,True,Water,TX,TX_lake_development,TX,IP,<NA>,True
flood0912,https://www.phnompenhpost.com/national/disease-claims-bbang-oranges,https://www.phnompenhpost.com/sites/default/files/joomla_import//images/stories/news/national/081222/081222_05_1.jpg,2008-12-22T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0913,https://www.phnompenhpost.com/national/flood-struck-high-school-reopens,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081223/081223_05.jpg,2008-12-23T00:00:00Z,Other,True,True,Water,TX,TX_education,TX,IP,<NA>,False
flood0914,https://www.phnompenhpost.com/national/festival-preparations-begin,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081023/2-story-1.jpg,2008-10-23T00:00:00Z,N,False,True,Other,TX,TX_water_festival,TX,IP,<NA>,False
flood0915,https://www.phnompenhpost.com/national/flooding-forces-school-closures,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081029/5-story-1.jpg,2008-10-29T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,IF,True
flood0916,https://www.phnompenhpost.com/national/years-flooding-could-be-over-phnom-penh-high-school,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081031/2-story-2.jpg,2008-10-31T00:00:00Z,N,True,True,Water,TP,TP,TX,IF,<NA>,True
flood0917,https://www.phnompenhpost.com/national/russey-keo-flooding-crisis-takes-political-edge-srp-insulted,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081104/4-story-204.jpg,2008-11-04T00:00:00Z,N,True,True,Water,TX,TX_politics,TX,IF,<NA>,True
flood0918,https://www.phnompenhpost.com/national/kratie-rice-farmers-fear-drastic-crop-losses-due-drought-then-flood,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081105/3-story-205.jpg,2008-11-05T00:00:00Z,N,True,True,Water,TX,TX_agriculture,TX,IP,<NA>,False
flood0919,https://www.phnompenhpost.com/national/concerns-over-koh-kong-hydropower-development,https://www.phnompenhpost.com/sites/default/files/joomla_import/images/stories/news/national/081107/4-STORY-107.jpg,2008-11-07T00:00:00Z,N,False,True,Water,TX,TX_dam,TX,IP,<NA>,False
